Rk,Player,Pos,Squad,Age,Club,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,-additional_-9999,Standard_Sh,Standard_SoT,Performance_TklW,Performance_Int,Playing Time_Min_play,Score
583,Noussair Mazraoui,DF,ma Morocco,28-245,1.eng Manchester Utd,1997,6,5,0.690856313497823,5.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,b74277a0,0.0,0.0,0.4,0.13333333333333333,477.0,0.3648379293662313
584,Kylian Mbappé,FW,fr France,27-209,1.es Real Madrid,1998,7,7,0.8766328011611031,6.7,1.0,0.6000000000000001,11,7,1,2,1,0,1.19,0.45,1.64,1.04,1.49,Matches,42fd9c7f,1.0,1.0,0.05,0.0,605.0,0.92
585,Thalente Mbatha,MF,za South Africa,26-123,1.za Orlando Pirates,2000,4,2,0.3759071117561683,2.9,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,f6272be9,0.0975609756097561,0.043478260869565216,0.1,0.3333333333333333,260.0,0.09092404450895017
586,Ibrahim Mbaye,MF,sn Senegal,18-174,1.fr PSG,2008,4,1,0.22641509433962265,1.7,0.125,0.0,1,1,0,0,0,0,0.57,0.0,0.57,0.57,0.57,Matches,201b4ee4,0.0975609756097561,0.043478260869565216,0.0,0.06666666666666667,157.0,0.06680817610062893
587,Chancel Mbemba,DF,cd Congo DR,31-343,1.fr Lille,1994,4,4,0.521044992743106,4.0,0.0,0.2,1,0,0,0,1,0,0.0,0.25,0.25,0.0,0.25,Matches,e76cb9cc,0.024390243902439025,0.0,0.15000000000000002,0.06666666666666667,360.0,0.19504233188195455
588,Mbekezeli Mbokazi,DF,za South Africa,20-301,1.us Chicago Fire,2005,4,4,0.521044992743106,4.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,13398d42,0.0975609756097561,0.043478260869565216,0.25,0.26666666666666666,360.0,0.3100423318819545
589,Nathanaël Mbuku,MFFW,cd Congo DR,24-123,2.fr Montpellier,2002,3,2,0.2060957910014514,1.6,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,46750e9c,0.07317073170731708,0.08695652173913043,0.15000000000000002,0.0,143.0,0.050609579100145144
590,Callum McCowatt,MF,nz New Zealand,27-078,1.dk Silkeborg,1999,3,2,0.2293178519593614,1.8,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,3fc42049,0.0975609756097561,0.13043478260869565,0.05,0.06666666666666667,159.0,0.039598451862602815
591,John McGinn,MF,sct Scotland,31-272,1.eng Aston Villa,1994,3,3,0.37445573294629897,2.9,0.125,0.0,1,1,0,0,0,0,0.35,0.0,0.35,0.35,0.35,Matches,90f91999,0.07317073170731708,0.043478260869565216,0.0,0.0,259.0,0.07494557329462989
592,Scott McKenna,DF,sct Scotland,29-247,1.hr Dinamo Zagreb,1996,1,1,0.12917271407837447,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,4e5a4cbc,0.0,0.0,0.0,0.0,90.0,0.025834542815674894
593,Weston McKennie,MF,us United States,27-323,1.it Juventus,1998,5,5,0.6415094339622642,4.9,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,01c3aff5,0.12195121951219512,0.043478260869565216,0.35000000000000003,0.4666666666666667,443.0,0.1808176100628931
594,Mark McKenzie,DF,us United States,27-142,1.fr Toulouse,1999,1,1,0.12917271407837447,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a5f5d094,0.0,0.0,0.05,0.06666666666666667,90.0,0.07166787614900823
595,Kenny McLean,MF,sct Scotland,34-190,2.eng Norwich City,1992,3,1,0.169811320754717,1.3,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,471f16b3,0.024390243902439025,0.0,0.05,0.13333333333333333,118.0,0.04031446540880504
596,Scott McTominay,MF,sct Scotland,29-221,1.it Napoli,1996,3,3,0.3904208998548621,3.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,d93c2511,0.1951219512195122,0.13043478260869565,0.1,0.0,270.0,0.05904208998548622
597,Brandon Mechele,DF,be Belgium,33-170,1.be Club Brugge,1993,6,6,0.8258345428156749,6.3,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,0a6dbbf7,0.12195121951219512,0.043478260869565216,0.2,0.26666666666666666,570.0,0.34850024189646833
598,Facundo Medina,DF,ar Argentina,27-050,1.fr Marseille,1999,4,3,0.37155297532656023,2.9,0.0,0.2,1,0,0,0,1,0,0.0,0.35,0.35,0.0,0.35,Matches,6f5ec8bb,0.0,0.0,0.35000000000000003,0.13333333333333333,257.0,0.27847726173197873
599,Yaimar Medina,DFMF,ec Ecuador,21-254,1.be Genk,2004,1,0,0.06386066763425255,0.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1fe8ecf7,0.024390243902439025,0.0,0.0,0.06666666666666667,45.0,0.036105466860183844
600,Hannibal Mejbri,MF,tn Tunisia,23-177,1.eng Burnley,2003,3,3,0.3904208998548621,3.0,0.0,0.4,2,0,0,0,0,0,0.0,0.67,0.67,0.0,0.67,Matches,ca22ccb0,0.07317073170731708,0.043478260869565216,0.2,0.06666666666666667,270.0,0.20570875665215288
601,Amar Memić,MF,ba Bosnia–Herz,25-178,1.cz Viktoria Plzeň,2001,4,2,0.3236574746008708,2.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,918c187c,0.07317073170731708,0.043478260869565216,0.1,0.13333333333333333,224.0,0.06569908079342042
602,Memphis,FWMF,nl Netherlands,32-154,1.br Corinthians,1994,3,0,0.07692307692307693,0.6,0.0,0.2,1,0,0,0,1,0,0.0,1.67,1.67,0.0,1.67,Matches,8f696594,0.0,0.0,0.0,0.0,54.0,0.06769230769230769
603,Sultan Mendash,MF,sa Saudi Arabia,31-273,1.sa Al-Hilal,1994,1,1,0.09288824383164006,0.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,8738a7a1,0.0,0.0,0.15000000000000002,0.0,65.0,0.039288824383164014
604,Lucas Mendes,DF,qa Qatar,36-014,1.qa Al-Wakrah,1990,1,0,0.0043541364296081275,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,5169f27f,0.0,0.0,0.0,0.0,4.0,0.0008708272859216256
605,Nuno Mendes,DF,pt Portugal,24-028,1.fr PSG,2002,5,5,0.5718432510885342,4.4,0.125,0.0,1,1,0,0,0,0,0.23,0.0,0.23,0.23,0.23,Matches,f20e4cc9,0.07317073170731708,0.043478260869565216,0.30000000000000004,0.0,395.0,0.24936865021770688
606,Ryan Mendes,FWMF,cv Cabo Verde,36-190,2.tr 76 Iğdır Belediyespor,1990,4,4,0.47750362844702465,3.7,0.0,0.2,1,0,0,0,0,0,0.0,0.27,0.27,0.0,0.27,Matches,ba6e01ab,0.14634146341463417,0.0,0.1,0.3333333333333333,330.0,0.1610836961780358
607,Édouard Mendy,GK,sn Senegal,34-138,1.sa Al-Ahli,1992,2,2,0.21915820029027577,1.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,33887998,0.0,0.0,0.0,0.0,152.0,0.0
608,Gideon Mensah,DF,gh Ghana,27-364,1.fr Auxerre,1998,4,4,0.521044992743106,4.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,9bdd8118,0.0,0.0,0.25,0.5333333333333333,360.0,0.40337566521528784
609,Mikel Merino,MF,es Spain,30-025,1.eng Arsenal,1996,7,1,0.22060957910014514,1.7,0.25,0.0,2,2,0,0,0,0,1.18,0.0,1.18,1.18,1.18,Matches,d080ed5e,0.12195121951219512,0.13043478260869565,0.1,0.2,153.0,0.13706095791001452
610,Lionel Messi,FW,ar Argentina,39-023,1.us Inter Miami,1987,7,6,0.8984034833091438,6.9,1.0,0.8,12,8,0,2,0,0,1.16,0.58,1.74,1.16,1.74,Matches,d70ce98e,0.8536585365853658,0.7826086956521738,0.5,0.0,620.0,0.8981230116648994
611,Connor Metcalfe,MF,au Australia,26-254,1.de St Pauli,1999,4,3,0.45573294629898403,3.5,0.125,0.0,1,1,0,0,0,0,0.29,0.0,0.29,0.29,0.29,Matches,73ce4d7d,0.12195121951219512,0.08695652173913043,0.25,0.13333333333333333,315.0,0.14640662796323173
612,Thomas Meunier,DF,be Belgium,34-308,1.fr Lille,1991,3,2,0.274310595065312,2.1,0.0,0.2,1,0,0,0,0,0,0.0,0.47,0.47,0.0,0.47,Matches,e162b013,0.04878048780487805,0.043478260869565216,0.1,0.13333333333333333,190.0,0.14652878567972907
613,Liam Millar,MF,ca Canada,26-293,2.eng Hull City,1999,3,2,0.23367198838896952,1.8,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,983515f8,0.024390243902439025,0.0,0.2,0.0,162.0,0.06336719883889697
614,Kim Min-jae,DF,kr Korea Republic,29-244,1.de Bayern Munich,1996,3,3,0.3541364296081277,2.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,e0f8151c,0.024390243902439025,0.043478260869565216,0.1,0.13333333333333333,245.0,0.16249395258829222
615,Yerry Mina,DF,co Colombia,31-297,1.it Cagliari,1994,1,0,0.001451378809869376,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,6d5701f2,0.0,0.0,0.0,0.0,2.0,0.0002902757619738752
616,Alan Minda,MF,ec Ecuador,23-064,1.br Atlético Mineiro,2003,1,1,0.07837445573294631,0.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,9cfd5b00,0.04878048780487805,0.0,0.0,0.06666666666666667,55.0,0.014504112239961297
617,Aubrey Modiba,DF,za South Africa,30-360,1.za Sundowns,1995,4,4,0.5007256894049347,3.8,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,bb1f97f2,0.12195121951219512,0.043478260869565216,0.25,0.26666666666666666,346.0,0.30597847121432026
618,Luka Modrić,MF,hr Croatia,40-311,1.it Milan,1985,4,4,0.45863570391872277,3.5,0.0,0.2,1,0,0,0,1,0,0.0,0.28,0.28,0.0,0.28,Matches,6025fab1,0.024390243902439025,0.0,0.15000000000000002,0.0,317.0,0.13586357039187227
619,Relebohile Mofokeng,MF,za South Africa,21-267,1.za Orlando Pirates,2004,3,2,0.24383164005805516,1.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,25c3fb97,0.07317073170731708,0.043478260869565216,0.1,0.0,169.0,0.044383164005805525
620,Shahriar Moghanlou,FW,ir IR Iran,31-208,1.ae Al-Ittihad Kalba,1994,3,1,0.1262699564586357,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,92f69be8,0.07317073170731708,0.0,0.1,0.0,88.0,0.014634146341463417
621,Milad Mohammadi,DF,ir IR Iran,32-291,1.ir Persepolis,1993,3,2,0.29608127721335264,2.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,740a0e28,0.024390243902439025,0.043478260869565216,0.2,0.13333333333333333,205.0,0.1958829221093372
622,Mohammad Mohebi,MF,ir IR Iran,27-209,1.ru Rostov,1998,3,3,0.35268505079825835,2.7,0.125,0.0,1,1,0,0,0,0,0.37,0.0,0.37,0.37,0.37,Matches,7b6b53c3,0.04878048780487805,0.043478260869565216,0.05,0.06666666666666667,244.0,0.08943517174649251
623,Johan Mojica,DF,co Colombia,33-330,1.es Mallorca,1992,4,4,0.5645863570391872,4.3,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,608f2092,0.07317073170731708,0.08695652173913043,0.15000000000000002,0.2,390.0,0.2504172714078375
624,Teboho Mokoena,MF,za South Africa,29-174,1.za Sundowns,1997,3,3,0.3904208998548621,3.0,0.125,0.0,1,0,1,1,2,0,0.33,0.0,0.33,0.0,0.0,Matches,00029b1e,0.0975609756097561,0.08695652173913043,0.15000000000000002,0.3333333333333333,270.0,0.13987542331881955
625,Nahuel Molina,DF,ar Argentina,28-102,1.es Atlético Madrid,1998,6,5,0.6734397677793904,5.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,23610943,0.024390243902439025,0.0,0.15000000000000002,0.5333333333333333,465.0,0.38885462022254474
626,Jamiro Monteiro,MF,cv Cabo Verde,32-236,1.nl Zwolle,1993,4,3,0.40638606676342526,3.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,d384bddd,0.12195121951219512,0.043478260869565216,0.2,0.26666666666666666,281.0,0.10730527334300921
627,César Montes,DF,mx Mexico,29-143,1.ru Loko Moscow,1997,4,4,0.45428156748911463,3.5,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Matches,28e957d7,0.024390243902439025,0.043478260869565216,0.05,0.13333333333333333,314.0,0.1600229801644896
628,Gonzalo Montiel,DF,ar Argentina,29-197,1.ar River Plate,1997,5,1,0.19448476052249639,1.5,0.0,0.2,1,0,0,0,1,0,0.0,0.67,0.67,0.0,0.67,Matches,374d5158,0.024390243902439025,0.0,0.15000000000000002,0.2,135.0,0.1763969521044993
629,Kim Moon-hwan,MF,kr Korea Republic,30-350,1.kr Daejeon Hana,1995,1,1,0.10014513788098695,0.8,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,6bce7dd8,0.0,0.0,0.05,0.06666666666666667,70.0,0.026681180454765363
630,Gilberto Mora,MF,mx Mexico,17-276,1.mx Tijuana,2008,4,3,0.30769230769230765,2.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,69c9ffe8,0.12195121951219512,0.0,0.1,0.13333333333333333,213.0,0.06410256410256411
631,Diego Moreira,MF,be Belgium,21-345,1.fr Strasbourg,2004,1,0,0.08272859216255443,0.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,12de1b0d,0.0,0.0,0.05,0.06666666666666667,58.0,0.024939525882922114
632,Steven Moreira,DF,cv Cabo Verde,31-338,1.us Columbus Crew,1994,4,3,0.43541364296081275,3.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,f10983ae,0.04878048780487805,0.0,0.15000000000000002,0.13333333333333333,301.0,0.20124939525882923
633,Tshepang Moremi,MF,za South Africa,25-288,1.za Orlando Pirates,2000,2,0,0.047895500725689405,0.4,0.0,0.2,1,0,0,0,0,0,0.0,2.65,2.65,0.0,2.65,Matches,546d38f9,0.0,0.0,0.05,0.0,34.0,0.07478955007256895
634,Orlando Mosquera,GK,pa Panama,31-204,1.sa Al-Fayha,1994,3,3,0.3904208998548621,3.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,ea34d827,0.0,0.0,0.0,0.0,270.0,0.0
635,Samir El Mourabet,MF,ma Morocco,20-284,1.fr Strasbourg,2005,5,0,0.11611030478955008,0.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1a03d055,0.0,0.0,0.05,0.06666666666666667,81.0,0.02827769714562168
636,Samuel Moutoussamy,MF,cd Congo DR,29-339,1.gr Atromitos,1996,4,4,0.47750362844702465,3.7,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,af0c835b,0.07317073170731708,0.0,0.4,0.06666666666666667,330.0,0.13441702951136913
637,Akmal Mozgovoy,MF,uz Uzbekistan,27-106,1.uz Pakhtakor Tashkent FK,1999,3,2,0.3120464441219158,2.4,0.0,0.2,1,0,0,0,0,0,0.0,0.42,0.42,0.0,0.42,Matches,114cb95b,0.024390243902439025,0.0,0.0,0.13333333333333333,216.0,0.10453797774552491
638,Lionel Mpasi,GK,cd Congo DR,31-350,1.fr Le Havre,1994,4,4,0.521044992743106,4.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,5c6b0637,0.0,0.0,0.0,0.0,360.0,0.0
639,Khuliso Mudau,DF,za South Africa,31-082,1.za Sundowns,1995,4,4,0.521044992743106,4.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,75388f92,0.0,0.0,0.4,0.7333333333333333,360.0,0.5408756652152878
640,Tarik Muharemovic,DF,ba Bosnia–Herz,23-139,1.it Sassuolo,2003,3,3,0.37445573294629897,2.9,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Matches,426dda23,0.024390243902439025,0.0,0.05,0.5333333333333333,259.0,0.28405781325592644
641,Miro Muheim,DFMF,ch Switzerland,28-115,1.de Hamburger SV,1998,3,0,0.12481857764876633,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,844c6a91,0.0,0.0,0.05,0.13333333333333333,87.0,0.09413038219641993
642,Ngal'Ayel Mukau,MF,cd Congo DR,21-256,1.fr Lille,2004,4,3,0.2815674891146589,2.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,bb461b8a,0.024390243902439025,0.0,0.1,0.2,195.0,0.06815674891146589
643,Mert Müldür,DF,tr Türkiye,27-105,1.tr Fenerbahçe,1999,3,1,0.14513788098693758,1.1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,1295552e,0.07317073170731708,0.0,0.1,0.06666666666666667,101.0,0.09736090953072085
644,Daniel Muñoz,DF,co Colombia,30-052,1.eng Crystal Palace,1996,5,4,0.5703918722786647,4.4,0.25,0.0,2,2,0,0,0,0,0.46,0.0,0.46,0.46,0.46,Matches,778ef829,0.07317073170731708,0.08695652173913043,0.15000000000000002,0.4666666666666667,394.0,0.34491170778906627
645,Petar Musa,FW,hr Croatia,28-135,1.us FC Dallas,1998,2,2,0.158200290275762,1.2,0.125,0.0,1,1,0,0,0,0,0.82,0.0,0.82,0.82,0.82,Matches,4567a0b4,0.024390243902439025,0.043478260869565216,0.0,0.0,110.0,0.06764978791092259
646,Jamal Musiala,MF,de Germany,23-141,1.de Bayern Munich,2003,4,3,0.3904208998548621,3.0,0.125,0.0,1,1,0,0,1,0,0.33,0.0,0.33,0.33,0.33,Matches,2c0558b8,0.14634146341463417,0.043478260869565216,0.25,0.06666666666666667,270.0,0.13320875665215287
647,Fernando Muslera,GK,uy Uruguay,40-031,1.tr Galatasaray,1986,3,3,0.3251088534107402,2.5,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a2abe631,0.0,0.0,0.0,0.0,225.0,0.0
648,Phillipp Mwene,DF,at Austria,32-169,1.de Mainz 05,1994,2,2,0.2119013062409289,1.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,2ff76adc,0.024390243902439025,0.0,0.0,0.2,147.0,0.11238026124818577
649,David Møller Wolfe,DF,no Norway,24-085,1.eng Wolves,2002,5,5,0.6226415094339623,4.8,0.0,0.2,1,0,0,0,0,0,0.0,0.21,0.21,0.0,0.21,Matches,9affc5f2,0.0,0.0,0.15000000000000002,0.2,430.0,0.2620283018867925
650,Yūto Nagatomo,DFMF,jp Japan,39-308,1.jp FC Tokyo,1986,1,0,0.02177068214804064,0.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,4b6960d2,0.0,0.0,0.0,0.06666666666666667,16.0,0.02768746976294146
651,Keito Nakamura,MF,jp Japan,25-354,2.fr Reims,2000,4,4,0.444121915820029,3.4,0.125,0.2,2,1,0,0,0,0,0.29,0.29,0.59,0.29,0.59,Matches,d97af612,0.12195121951219512,0.08695652173913043,0.15000000000000002,0.06666666666666667,307.0,0.17857885824866956
652,Abdallah Nasib,DF,jo Jordan,32-142,1.iq Al-Zawra'a SC,1994,3,3,0.3759071117561683,2.9,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,aaab3072,0.0,0.0,0.15000000000000002,0.4666666666666667,260.0,0.306014755684567
653,Sherzod Nasrullaev,DFMF,uz Uzbekistan,27-359,1.uz FC Nasaf,1998,3,3,0.2597968069666183,2.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,aeb0c7f7,0.024390243902439025,0.043478260869565216,0.1,0.13333333333333333,180.0,0.14362602805999033
654,Duckens Nazon,FWMF,ht Haiti,32-101,1.ir Esteghlal,1994,1,0,0.033381712626995644,0.3,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,20e87a42,0.024390243902439025,0.043478260869565216,0.0,0.0,24.0,0.0033381712626995644
655,Iliman Ndiaye,FW,sn Senegal,26-133,1.eng Everton,2000,3,1,0.1640058055152395,1.3,0.125,0.4,3,1,0,0,0,0,0.79,1.58,2.37,0.79,2.37,Matches,5ed97752,0.07317073170731708,0.08695652173913043,0.0,0.13333333333333333,114.0,0.163927624602333
656,Dan Ndoye,MFFW,ch Switzerland,25-265,1.eng Nottingham,2000,6,5,0.5878084179970973,4.5,0.25,0.0,2,2,0,0,0,0,0.44,0.0,0.44,0.44,0.44,Matches,8e697a8f,0.3902439024390244,0.34782608695652173,0.25,0.26666666666666666,406.0,0.2104475084663764
657,Jayden Nelson,FWMF,ca Canada,23-294,1.us Austin FC,2002,1,0,0.0043541364296081275,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,92305a81,0.024390243902439025,0.0,0.0,0.0,4.0,0.0004354136429608128
658,Ali Nemati,DF,ir IR Iran,30-159,1.ir Foolad,1996,3,3,0.3904208998548621,3.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,19a221f7,0.024390243902439025,0.0,0.1,0.0,270.0,0.12308417997097243
659,Abduvohid Nematov,GK,uz Uzbekistan,25-119,1.uz FC Nasaf,2001,2,2,0.2597968069666183,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,25e45f2a,0.0,0.0,0.0,0.0,180.0,0.0
660,Pedro Neto,MF,pt Portugal,26-130,1.eng Chelsea,2000,5,5,0.5065312046444123,3.9,0.0,0.2,1,0,0,0,0,0,0.0,0.26,0.26,0.0,0.26,Matches,7ba2eaa9,0.024390243902439025,0.0,0.1,0.0,350.0,0.13065312046444122
661,Manuel Neuer,GK,de Germany,40-112,1.de Bayern Munich,1986,4,4,0.5645863570391872,4.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,8778c910,0.0,0.0,0.0,0.0,390.0,0.0
662,João Neves,MF,pt Portugal,21-293,1.fr PSG,2004,5,4,0.5645863570391872,4.3,0.125,0.0,1,1,0,0,0,0,0.23,0.0,0.23,0.23,0.23,Matches,c2a15a27,0.07317073170731708,0.043478260869565216,0.35000000000000003,0.26666666666666666,390.0,0.19062530237058542
663,Rúben Neves,MF,pt Portugal,29-126,1.sa Al-Hilal,1997,2,1,0.07837445573294631,0.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,44bfb6c5,0.04878048780487805,0.0,0.0,0.0,55.0,0.00783744557329463
664,Neymar,FWMF,br Brazil,34-162,1.br Santos,1992,2,0,0.055152394775036286,0.4,0.125,0.0,1,0,1,1,1,0,2.31,0.0,2.31,0.0,0.0,Matches,69384e5d,0.07317073170731708,0.08695652173913043,0.0,0.0,39.0,0.04301523947750363
665,Nathan Ngoy,DF,be Belgium,23-037,1.fr Lille,2003,4,4,0.4847605224963715,3.7,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Matches,eb7abf2e,0.024390243902439025,0.0,0.2,0.4666666666666667,335.0,0.3502854378326077
666,Moussa Niakhaté,DF,sn Senegal,30-131,1.fr Lyon,1996,4,4,0.5645863570391872,4.3,0.0,0.2,1,0,0,0,0,0,0.0,0.23,0.23,0.0,0.23,Matches,00242715,0.024390243902439025,0.0,0.05,0.26666666666666666,390.0,0.2287506047411708
667,Gustaf Nilsson,FW,se Sweden,29-055,1.be Club Brugge,1997,1,0,0.001451378809869376,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,a7d48b00,0.024390243902439025,0.0,0.0,0.0,2.0,0.004878048780487806
668,Felix Nmecha,MF,de Germany,25-280,1.de Dortmund,2000,4,4,0.3904208998548621,3.0,0.125,0.2,2,1,0,0,0,0,0.33,0.33,0.67,0.33,0.67,Matches,091c86e2,0.1951219512195122,0.13043478260869565,0.45,0.13333333333333333,270.0,0.23987542331881956
669,Kristoffer Nordfeldt,GK,se Sweden,37-024,1.se AIK Stockholm,1989,2,2,0.2597968069666183,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,78549904,0.0,0.0,0.0,0.0,180.0,0.0
670,Tyrese Noslin,MF,cw Curaçao,23-309,1.nl Telstar,2002,1,0,0.018867924528301886,0.2,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,c3709bd2,0.0,0.0,0.0,0.0,14.0,0.0018867924528301887
671,Ernest Nuamah,MF,gh Ghana,22-258,1.fr Lyon,2003,3,1,0.1277213352685051,1.0,0.0,0.2,1,0,0,0,0,0,0.0,1.01,1.01,0.0,1.01,Matches,234a703c,0.0,0.0,0.05,0.0,89.0,0.08277213352685052
672,Matheus Nunes,DFMF,pt Portugal,27-324,1.eng Manchester City,1998,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,e6af02e0,0.0,0.0,0.0,0.0,1.0,0.0
673,Darwin Núñez,FW,uy Uruguay,27-023,1.sa Al-Hilal,1999,3,2,0.22496371552975328,1.7,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,4d77b365,0.04878048780487805,0.0,0.05,0.13333333333333333,156.0,0.009756097560975611
674,Antonio Nusa,FW,no Norway,21-091,1.de RB Leipzig,2005,6,4,0.46008708272859217,3.5,0.125,0.0,1,1,0,0,1,0,0.28,0.0,0.28,0.28,0.28,Matches,4ab12002,0.14634146341463417,0.08695652173913043,0.1,0.13333333333333333,318.0,0.0985617709437964
675,Benjamin Nygren,MF,se Sweden,25-009,1.sct Celtic,2001,4,2,0.18722786647314948,1.4,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,d6ebf67f,0.024390243902439025,0.0,0.0,0.0,130.0,0.01872278664731495
676,Ørjan Nyland,GK,no Norway,35-310,1.es Sevilla,1990,5,5,0.6952104499274311,5.3,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,bdedffac,0.0,0.0,0.0,0.06666666666666667,480.0,0.0
677,Aiden O'Neill,MF,au Australia,28-013,1.us NYCFC,1998,4,4,0.521044992743106,4.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,c7aee75b,0.04878048780487805,0.0,0.1,0.13333333333333333,360.0,0.08543783260764394
